Date,Open Price,Volume
15/10/2001,1692.173,6689659
16/10/2001,1689.187,5668653
17/10/2001,1654.929,5848359
18/10/2001,1642.012,6471829
19/10/2001,1610.445,11377782
22/10/2001,1558.468,8008601
23/10/2001,1642.22,37543756
24/10/2001,1733.637,33354956
25/10/2001,1708.028,14494377
26/10/2001,1669.157,9601522
29/10/2001,1678.725,9509000
30/10/2001,1702.862,10310847
31/10/2001,1678.926,7731641
1/11/2001,1692.351,9547888
2/11/2001,1703.924,9625065
5/11/2001,1687.84,8749560
6/11/2001,1678.173,6735995
7/11/2001,1669.427,11914083
8/11/2001,1566.521,9157186
9/11/2001,1605.076,9657029
12/11/2001,1631.799,6005700
13/11/2001,1609.953,5573401
14/11/2001,1615.752,4801700
15/11/2001,1619.263,4447500
16/11/2001,1725.448,17699500
19/11/2001,1645.092,6853200
20/11/2001,1672.212,14353100
21/11/2001,1700.661,10728900
22/11/2001,1705.924,9541100
23/11/2001,1715.646,10254900
26/11/2001,1710.132,7893300
27/11/2001,1705.509,7839900
28/11/2001,1725.535,13331700
29/11/2001,1735.383,10537600
30/11/2001,1732.134,12148700
3/12/2001,1751.051,12308900
4/12/2001,1763.789,10210900
5/12/2001,1765.563,13622700
6/12/2001,1740.077,9694300
7/12/2001,1752.015,8245100
10/12/2001,1743.625,7386900
11/12/2001,1748.021,9127800
12/12/2001,1724.875,8719700
13/12/2001,1713.78,8595300
14/12/2001,1683.728,6840601
17/12/2001,1673.242,5152000
18/12/2001,1666.514,6820200
19/12/2001,1688.917,5899801
20/12/2001,1669.475,8320900
21/12/2001,1627.439,5902500
24/12/2001,1639.522,6635700
25/12/2001,1604.667,6263900
26/12/2001,1610.648,7229000
27/12/2001,1635.461,7360700
28/12/2001,1626.955,7060500
31/12/2001,1641.428,10632300
4/01/2002,1643.485,5265300
7/01/2002,1605.741,5134000
8/01/2002,1594.867,6071400
9/01/2002,1580.711,6808601
10/01/2002,1556.737,12487601
11/01/2002,1574.261,5483400
14/01/2002,1519.932,8867100
15/01/2002,1475.338,7312500
16/01/2002,1458.843,6379801
17/01/2002,1476.358,8109100
18/01/2002,1405.55,10553100
21/01/2002,1406.997,5676900
22/01/2002,1360.294,9519900
23/01/2002,1355.863,13839500
24/01/2002,1435.319,17330600
25/01/2002,1449.882,9777400
28/01/2002,1444.501,13984100
29/01/2002,1343.358,8726100
30/01/2002,1392.95,7118000
31/01/2002,1413.224,27589602
1/02/2002,1494.577,18166900
4/02/2002,1485.676,11584700
5/02/2002,1510.567,13974400
6/02/2002,1517.813,11856200
7/02/2002,1482.357,12798700
8/02/2002,1520.717,9404000
25/02/2002,1540.493,11375700
26/02/2002,1529.376,9296600
27/02/2002,1531.317,11617100
28/02/2002,1537.926,9027800
1/03/2002,1521.528,7298201
4/03/2002,1497.827,7526300
5/03/2002,1529.298,18763600
6/03/2002,1564.694,21051700
7/03/2002,1569.172,22017900
8/03/2002,1622.869,33084300
11/03/2002,1643.59,36350700
12/03/2002,1665.237,30771400
13/03/2002,1636.945,19757200
14/03/2002,1621.079,16495100
15/03/2002,1671.825,17542200
18/03/2002,1641.429,16323000
19/03/2002,1624.319,17211900
20/03/2002,1673.265,26220600
21/03/2002,1686.946,18358166
22/03/2002,1684.071,13586600
25/03/2002,1667.853,11101700
26/03/2002,1674.704,13766799
27/03/2002,1646.679,9183000
28/03/2002,1653.983,9549300
29/03/2002,1648.087,15007400
1/04/2002,1598.026,9246300
2/04/2002,1608.519,10704700
3/04/2002,1582.744,9056800
4/04/2002,1595.018,13272800
5/04/2002,1650.504,13270200
8/04/2002,1633.831,7840400
9/04/2002,1641.847,18754700
10/04/2002,1670.802,14493700
11/04/2002,1679.341,11766400
12/04/2002,1648.454,11237800
15/04/2002,1660.572,10513300
16/04/2002,1647.508,7547600
17/04/2002,1641.724,9050200
18/04/2002,1644.147,9560200
19/04/2002,1625.249,10622400
22/04/2002,1633.642,6609401
23/04/2002,1626.63,6396100
24/04/2002,1623.468,6859500
25/04/2002,1609.936,5909900
26/04/2002,1615.519,9104900
29/04/2002,1643.549,12737100
30/04/2002,1668.313,11275200
8/05/2002,1669.871,5335500
9/05/2002,1648.46,6538500
10/05/2002,1650.913,6997300
13/05/2002,1634.901,6777300
14/05/2002,1622.331,6308200
15/05/2002,1614.9,7819100
16/05/2002,1592.236,10526900
17/05/2002,1549.083,8445100
20/05/2002,1564.968,6012900
21/05/2002,1575.022,12498900
22/05/2002,1590.794,7702500
23/05/2002,1571.075,9149000
24/05/2002,1572.938,6374700
27/05/2002,1555.042,4682100
28/05/2002,1557.624,4680600
29/05/2002,1558.131,6605600
30/05/2002,1524.218,6713300
31/05/2002,1523.014,4850400
3/06/2002,1510.247,6233401
4/06/2002,1484.008,5546201
5/06/2002,1491.074,5415900
6/06/2002,1458.611,10962100
7/06/2002,1522.879,11445400
10/06/2002,1529.336,5479400
11/06/2002,1515.993,5805300
12/06/2002,1531.75,11734300
13/06/2002,1524.772,5775801
14/06/2002,1508.642,5461500
17/06/2002,1489.135,4482200
18/06/2002,1496.831,8365200
19/06/2002,1523.953,4434300
20/06/2002,1511.115,5680500
21/06/2002,1517.275,17967800
24/06/2002,1704.698,85051896
25/06/2002,1718.234,52889904
26/06/2002,1698.11,29518700
27/06/2002,1714.744,26111900
28/06/2002,1724.727,40515800
1/07/2002,1736.293,20825400
2/07/2002,1707.447,15195000
3/07/2002,1727.09,15529100
4/07/2002,1731.899,17093600
5/07/2002,1709.842,14110100
8/07/2002,1723.579,12441400
9/07/2002,1733.834,11637700
10/07/2002,1728.517,15511800
11/07/2002,1698.213,11288600
12/07/2002,1696.644,9034300
15/07/2002,1696.808,9649800
16/07/2002,1687.666,7960800
17/07/2002,1692.447,7408900
18/07/2002,1703.808,9559200
19/07/2002,1706.359,8058900
22/07/2002,1712.018,10196000
23/07/2002,1676.904,7420500
24/07/2002,1673.682,6068000
25/07/2002,1675.473,6629800
26/07/2002,1665.089,5912700
29/07/2002,1654.925,6171200
30/07/2002,1666.579,7452200
31/07/2002,1667.623,6414000
1/08/2002,1650.054,5965300
2/08/2002,1653.638,5283500
5/08/2002,1661.404,4460800
6/08/2002,1652.942,8063100
7/08/2002,1670.173,4228900
8/08/2002,1668.513,5041900
9/08/2002,1658.443,5503100
12/08/2002,1642.477,5140200
13/08/2002,1633.677,3718100
14/08/2002,1636.889,4120800
15/08/2002,1646.616,4488800
16/08/2002,1632.961,7805800
19/08/2002,1645.931,4212100
20/08/2002,1644.616,10656400
21/08/2002,1671.991,7388100
22/08/2002,1672.696,12210700
23/08/2002,1686.296,6964500
26/08/2002,1682.136,6019600
27/08/2002,1670.627,7445300
28/08/2002,1680.754,7490029
29/08/2002,1676.858,5690800
30/08/2002,1666.979,4658700
2/09/2002,1666.341,4640300
3/09/2002,1669.585,6252800
4/09/2002,1674.453,5036100
5/09/2002,1662.892,8241600
6/09/2002,1639.888,6983400
9/09/2002,1628.452,5353900
10/09/2002,1620.282,6982800
11/09/2002,1625.326,6225000
12/09/2002,1619.94,5083100
13/09/2002,1624.502,3541400
16/09/2002,1624.133,6453600
17/09/2002,1603.457,6095200
18/09/2002,1603.613,4372000
19/09/2002,1593.573,7208900
20/09/2002,1618.2,4227100
23/09/2002,1602.276,3573500
24/09/2002,1602.203,4245900
25/09/2002,1595.806,4409800
26/09/2002,1597.854,5777700
27/09/2002,1587.243,6240900
8/10/2002,1577.052,3511700
9/10/2002,1570.649,19118400
10/10/2002,1532.181,7217300
11/10/2002,1532.136,8199300
14/10/2002,1522.872,6573200
15/10/2002,1531.581,4701200
16/10/2002,1524.908,6384601
17/10/2002,1537.965,5110100
18/10/2002,1511.177,5077600
21/10/2002,1519.205,3884600
22/10/2002,1525.08,7363100
23/10/2002,1549.766,5245500
24/10/2002,1549.785,5153900
25/10/2002,1535.796,6455700
28/10/2002,1518.086,6507300
29/10/2002,1501.381,6813100
30/10/2002,1511.112,8251400
31/10/2002,1510.03,7586201
1/11/2002,1507.383,6107001
4/11/2002,1516.22,7102800
5/11/2002,1533.81,15686700
6/11/2002,1558.914,8156400
7/11/2002,1554.043,8131801
8/11/2002,1569.999,12127700
11/11/2002,1519.603,5626400
12/11/2002,1504.576,9789700
13/11/2002,1483.712,8028000
14/11/2002,1488.914,6492900
15/11/2002,1455.98,7288200
18/11/2002,1463.724,4635300
19/11/2002,1450.703,4980700
20/11/2002,1459.212,7054400
21/11/2002,1421.233,8854800
22/11/2002,1392.574,8541900
25/11/2002,1393.341,5364400
26/11/2002,1398.438,6775801
27/11/2002,1365.824,8835000
28/11/2002,1378.142,9622900
29/11/2002,1420.429,21439700
2/12/2002,1432.029,8684900
3/12/2002,1391.718,6341000
4/12/2002,1414.887,9306000
5/12/2002,1411.89,5569800
6/12/2002,1404.925,4447300
9/12/2002,1404.513,4038300
10/12/2002,1400.558,6045300
11/12/2002,1381.399,5247800
12/12/2002,1378.817,6552300
13/12/2002,1375.779,6903001
16/12/2002,1397.721,7594400
17/12/2002,1409.173,6702700
18/12/2002,1416.671,7271200
19/12/2002,1411.276,5598400
20/12/2002,1414.345,7227100
23/12/2002,1429.951,8299900
24/12/2002,1429.531,6286700
25/12/2002,1431.588,6762700
26/12/2002,1419.965,12554400
27/12/2002,1379.328,8293600
30/12/2002,1379.737,7791300
31/12/2002,1364.968,9892700
2/01/2003,1347.433,6500700
3/01/2003,1317.583,4576474
6/01/2003,1319.688,6750100
7/01/2003,1335.632,7343200
8/01/2003,1331.441,9823400
9/01/2003,1374.618,18529300
10/01/2003,1398.377,16263300
13/01/2003,1381.87,8607700
14/01/2003,1386.897,41012400
15/01/2003,1477.454,37023000
16/01/2003,1458.866,24575400
17/01/2003,1488.265,21566700
20/01/2003,1475.711,22487800
21/01/2003,1485.87,17551200
22/01/2003,1448.826,12139944
23/01/2003,1460.249,11427599
24/01/2003,1449.504,14814600
27/01/2003,1481.609,14672600
28/01/2003,1497.098,10478500
29/01/2003,1501.286,12698300
10/02/2003,1499.166,7999500
11/02/2003,1478.046,5979700
12/02/2003,1493.248,10627700
13/02/2003,1512.285,13093300
14/02/2003,1503.373,9248600
17/02/2003,1510.64,11086400
18/02/2003,1495.141,7252743
19/02/2003,1496.651,12157155
20/02/2003,1513.007,10019900
21/02/2003,1508.077,12053400
24/02/2003,1476.07,7947700
25/02/2003,1481.106,12912800
26/02/2003,1513.493,8486200
27/02/2003,1514.024,10416100
28/02/2003,1512.865,8360100
3/03/2003,1511.585,10236144
4/03/2003,1527.449,9198499
5/03/2003,1524.077,8142890
6/03/2003,1516.601,9982208
7/03/2003,1495.694,8335401
10/03/2003,1492.209,8947347
11/03/2003,1467.551,6336210
12/03/2003,1468.747,6403671
13/03/2003,1475.037,6033789
14/03/2003,1464.992,5613442
17/03/2003,1465.144,7187381
18/03/2003,1468.986,7088745
19/03/2003,1458.582,7637422
20/03/2003,1469.663,7655740
21/03/2003,1464.184,7617922
24/03/2003,1474.591,6524191
25/03/2003,1478.053,6475235
26/03/2003,1461.321,6271469
27/03/2003,1455.439,15051894
28/03/2003,1498.455,14660785
31/03/2003,1491.391,11841571
1/04/2003,1513.001,15222781
2/04/2003,1522.491,11090214
3/04/2003,1521.356,9479199
4/04/2003,1510.222,10240916
7/04/2003,1521.898,13549293
8/04/2003,1515.645,16253782
9/04/2003,1519.985,31762636
10/04/2003,1546.507,43111016
11/04/2003,1552.004,39418800
14/04/2003,1581.38,46769752
15/04/2003,1619.95,38151012
16/04/2003,1633.53,44806840
17/04/2003,1606.233,32118988
18/04/2003,1616.905,27414894
21/04/2003,1598.504,25098944
22/04/2003,1570.574,13557199
23/04/2003,1568.133,17664770
24/04/2003,1538.58,24854482
25/04/2003,1501.569,13901836
28/04/2003,1483.466,26462608
29/04/2003,1535.88,20674900
30/04/2003,1511.154,20966324
12/05/2003,1522.981,17378744
13/05/2003,1533.08,25529590
14/05/2003,1480.111,20254406
15/05/2003,1524.499,26715502
16/05/2003,1555.907,18130438
19/05/2003,1557.294,16507581
20/05/2003,1553.691,13266615
21/05/2003,1534.601,10444031
22/05/2003,1532.185,10989875
23/05/2003,1547.155,20813338
26/05/2003,1563.205,17357022
27/05/2003,1572.308,15966476
28/05/2003,1569.328,17345720
29/05/2003,1549.052,16911020
30/05/2003,1570.92,18321274
2/06/2003,1577.987,13112817
3/06/2003,1577.078,12665087
4/06/2003,1560.667,15927706
5/06/2003,1575.308,13022067
6/06/2003,1553.195,13874500
9/06/2003,1536.273,11346522
10/06/2003,1529.533,8163290
11/06/2003,1540.716,15511866
12/06/2003,1566.921,9547458
13/06/2003,1562.609,11378883
16/06/2003,1568.188,9221960
17/06/2003,1559.122,9952659
18/06/2003,1556.894,13207889
19/06/2003,1554.016,14504294
20/06/2003,1537.498,9253283
23/06/2003,1524.577,9121908
24/06/2003,1509.107,7554533
25/06/2003,1512.487,9119553
26/06/2003,1500.343,12574490
27/06/2003,1516.814,10259070
30/06/2003,1493.69,11418299
1/07/2003,1485.521,8359717
2/07/2003,1485.445,7941319
3/07/2003,1501.903,7366238
4/07/2003,1504.597,7297746
7/07/2003,1500.851,7110300
8/07/2003,1501.621,7483613
9/07/2003,1512.338,6284420
10/07/2003,1503.509,15221356
11/07/2003,1532.641,9795392
14/07/2003,1528.393,6951944
15/07/2003,1521.564,8770402
16/07/2003,1525.499,9458006
17/07/2003,1529.972,15231598
18/07/2003,1539.049,13638491
21/07/2003,1501.39,12215025
22/07/2003,1499.893,10213118
23/07/2003,1499.307,7877962
24/07/2003,1503.058,7130576
25/07/2003,1494.578,15628453
28/07/2003,1474.736,7248409
29/07/2003,1470.392,6097542
30/07/2003,1477.414,7373850
31/07/2003,1480.013,6234450
1/08/2003,1476.47,6974270
4/08/2003,1476.824,8325095
5/08/2003,1494.486,6248160
6/08/2003,1493.026,6170086
7/08/2003,1485.741,6214445
8/08/2003,1487.166,7786446
11/08/2003,1469.262,5113104
12/08/2003,1473.987,4651339
13/08/2003,1479.669,5384685
14/08/2003,1464.381,7751326
15/08/2003,1454.684,7380294
18/08/2003,1449.668,5706707
19/08/2003,1444.659,5174717
20/08/2003,1449.496,6302306
21/08/2003,1441.776,6357186
22/08/2003,1438.786,5655785
25/08/2003,1434.212,6247526
26/08/2003,1420.854,5719069
27/08/2003,1425.145,5185861
28/08/2003,1425.734,5252151
29/08/2003,1414.414,6255922
1/09/2003,1423.353,9787720
2/09/2003,1450.506,9618677
3/09/2003,1446.278,7934245
4/09/2003,1447.765,7756322
5/09/2003,1446.937,8797560
8/09/2003,1429.463,6572019
9/09/2003,1424.693,6869803
10/09/2003,1419.519,5805676
11/09/2003,1422.9,4983347
12/09/2003,1426.34,10898797
15/09/2003,1407.807,7837559
16/09/2003,1396.753,7549020
17/09/2003,1406.248,6969215
18/09/2003,1388.092,6449628
19/09/2003,1390.84,6068520
22/09/2003,1392.897,5402086
23/09/2003,1380.849,6580509
24/09/2003,1391.404,6534770
25/09/2003,1394.494,5387565
26/09/2003,1374.602,5058716
29/09/2003,1369.437,5690487
30/09/2003,1354.648,6695770
8/10/2003,1366.201,4742732
9/10/2003,1371.681,6069543
10/10/2003,1369.004,13671898
13/10/2003,1405.329,9254776
14/10/2003,1399.843,7043525
15/10/2003,1388.245,7471055
16/10/2003,1381.46,6427421
17/10/2003,1365.313,5759780
20/10/2003,1369.711,5823284
21/10/2003,1359.51,7456708
22/10/2003,1366.105,16180474
23/10/2003,1398.587,10879055
24/10/2003,1385.898,9427492
27/10/2003,1381.836,8603581
28/10/2003,1365.998,11003647
29/10/2003,1372.346,14258918
30/10/2003,1360.018,9590991
31/10/2003,1341.504,10788335
3/11/2003,1346.481,13639622
4/11/2003,1363.957,27955262
5/11/2003,1389.72,16205427
6/11/2003,1384.67,18254720
7/11/2003,1353.43,15809009
10/11/2003,1330.957,9062253
11/11/2003,1340.32,9804738
12/11/2003,1341.569,10296484
13/11/2003,1313.929,9356415
14/11/2003,1318.722,8135283
17/11/2003,1330.487,6333991
18/11/2003,1334.654,15365955
19/11/2003,1313.836,10836911
20/11/2003,1338.604,21739638
21/11/2003,1379.937,21161552
24/11/2003,1360.328,19893086
25/11/2003,1407.755,27759954
26/11/2003,1407.302,17701890
27/11/2003,1412.308,17304762
28/11/2003,1388.312,13000534
1/12/2003,1398.706,20067920
2/12/2003,1437.24,21475944
3/12/2003,1434.697,23547704
4/12/2003,1445.4,19941112
5/12/2003,1454.413,17066736
8/12/2003,1452.113,15664419
9/12/2003,1435.099,12432960
10/12/2003,1449.567,22148788
11/12/2003,1472.385,20822422
12/12/2003,1469.702,16078232
15/12/2003,1471.244,12980440
16/12/2003,1469.119,18618896
17/12/2003,1465.606,18767610
18/12/2003,1450.854,15819151
19/12/2003,1463.448,26339928
22/12/2003,1444.173,29921380
23/12/2003,1497.572,28372572
24/12/2003,1501.355,24159982
25/12/2003,1514.929,24967400
26/12/2003,1513.113,19920922
29/12/2003,1509.281,19363864
30/12/2003,1495.669,17800480
31/12/2003,1513.616,21645524
2/01/2004,1492.724,18978088
5/01/2004,1516.797,32784966
6/01/2004,1568.899,36703572
7/01/2004,1574.102,34482972
8/01/2004,1587.451,32013228
9/01/2004,1612.39,35958288
12/01/2004,1579.875,26156496
13/01/2004,1622.047,28434554
14/01/2004,1612.916,22763200
15/01/2004,1591.818,20285774
16/01/2004,1589.377,21985944
29/01/2004,1605.247,19910392
30/01/2004,1631.11,26500536
2/02/2004,1630.654,40309888
3/02/2004,1625.288,28195284
4/02/2004,1652.614,36039924
5/02/2004,1690.938,36343792
6/02/2004,1690.559,36763884
9/02/2004,1679.581,28825142
10/02/2004,1708.896,30284730
11/02/2004,1691.608,29288748
12/02/2004,1679.081,29156698
13/02/2004,1664.603,24025736
16/02/2004,1661.452,25466728
17/02/2004,1701.409,31976010
18/02/2004,1704.745,31098174
19/02/2004,1719.309,28931694
20/02/2004,1715.806,26552606
23/02/2004,1725.594,30566856
24/02/2004,1675.635,29305682
25/02/2004,1684.902,26285834
26/02/2004,1642.409,25085848
27/02/2004,1657.262,21316242
1/03/2004,1676.222,21458634
2/03/2004,1692.616,21959202
3/03/2004,1686.964,20541766
4/03/2004,1658.634,19255238
5/03/2004,1671.061,18133416
8/03/2004,1660.642,22766482
9/03/2004,1636.206,18792044
10/03/2004,1639.68,18952304
11/03/2004,1680.313,20650830
12/03/2004,1692.87,18390718
15/03/2004,1696.942,29065090
16/03/2004,1741.623,25148776
17/03/2004,1746.74,21244536
18/03/2004,1746.176,23578002
19/03/2004,1715.473,20193520
22/03/2004,1749.709,20490810
23/03/2004,1755.321,20729146
24/03/2004,1740.89,20233070
25/03/2004,1737.488,18123060
26/03/2004,1737.058,17971982
29/03/2004,1734.59,17799934
30/03/2004,1718.783,15167516
31/03/2004,1726.569,17695362
1/04/2004,1744.709,19312172
2/04/2004,1760.467,23211072
5/04/2004,1771.737,26351058
6/04/2004,1767.322,25421632
7/04/2004,1779.427,24717080
8/04/2004,1774.398,24467966
9/04/2004,1770.911,26828828
12/04/2004,1717.203,20293370
13/04/2004,1724.578,20636894
14/04/2004,1714.526,21530458
15/04/2004,1697.244,16507156
16/04/2004,1678.972,19029894
19/04/2004,1695.333,14759026
20/04/2004,1674.363,13670257
21/04/2004,1669.382,15865939
22/04/2004,1649.051,13383034
23/04/2004,1653.944,13463930
26/04/2004,1633.269,10944212
27/04/2004,1636.438,13376477
28/04/2004,1606.421,13260498
29/04/2004,1605.302,14230964
30/04/2004,1579.966,12990051
10/05/2004,1600.626,7260825
11/05/2004,1556.717,8208075
12/05/2004,1568.409,11874966
13/05/2004,1605.704,9567336
14/05/2004,1596.734,10072769
17/05/2004,1556.673,8873142
18/05/2004,1537.338,12609870
19/05/2004,1559.262,13211805
20/05/2004,1556.685,10559511
21/05/2004,1548.563,10149540
24/05/2004,1559.552,9315736
25/05/2004,1549.021,10111280
26/05/2004,1515.156,8092712
27/05/2004,1524.943,13529194
28/05/2004,1558.416,9525949
31/05/2004,1549.031,8092426
1/06/2004,1555.562,14386479
2/06/2004,1580.209,14522630
3/06/2004,1566.421,11785274
4/06/2004,1541.093,11746335
7/06/2004,1538.463,9975911
8/06/2004,1514.783,10754945
9/06/2004,1492.199,12367770
10/06/2004,1465.556,11337074
11/06/2004,1471.689,11086339
14/06/2004,1471.446,11295660
15/06/2004,1436.082,10726086
16/06/2004,1465.227,11787133
17/06/2004,1475.273,9847524
18/06/2004,1442.476,10520460
21/06/2004,1421.828,8221234
22/06/2004,1434.416,11141370
23/06/2004,1450.069,8713056
24/06/2004,1438.311,9506898
25/06/2004,1426.554,9854145
28/06/2004,1396.361,8313757
29/06/2004,1384.643,10654000
30/06/2004,1408.272,8709699
1/07/2004,1398.198,14580099
2/07/2004,1441.121,11068765
5/07/2004,1440.17,8398896
6/07/2004,1445.398,12579503
7/07/2004,1448.95,8110749
8/07/2004,1436.473,7158494
9/07/2004,1439.735,7418729
12/07/2004,1426.251,8930134
13/07/2004,1395.353,7358626
14/07/2004,1399.865,10506909
15/07/2004,1404.471,12771154
16/07/2004,1423.687,22935944
19/07/2004,1456.771,13493061
20/07/2004,1457.227,12447571
21/07/2004,1446.517,9644045
22/07/2004,1448.128,13235340
23/07/2004,1403.36,10997608
26/07/2004,1401.843,8444411
27/07/2004,1386.995,9508097
28/07/2004,1385.504,10422292
29/07/2004,1388.617,11508945
30/07/2004,1408.489,9311763
2/08/2004,1381.877,7271499
3/08/2004,1371.275,7792464
4/08/2004,1365.665,17709082
5/08/2004,1402.374,11043246
6/08/2004,1388.073,9235484
9/08/2004,1388.084,8224818
10/08/2004,1396.623,7162672
11/08/2004,1401.021,7948078
12/08/2004,1378.794,8755345
13/08/2004,1361.985,8592050
16/08/2004,1366.516,8121606
17/08/2004,1354.382,7568852
18/08/2004,1359.871,7980519
19/08/2004,1357.231,8623672
20/08/2004,1338.307,8835866
23/08/2004,1339.933,6770421
24/08/2004,1323.791,10166386
25/08/2004,1344.462,6879255
26/08/2004,1339.616,6084274
27/08/2004,1333.307,7126479
30/08/2004,1318.318,6289423
31/08/2004,1342.302,12592352
1/09/2004,1340.75,6758693
2/09/2004,1319.071,9207820
3/09/2004,1327.807,8206269
6/09/2004,1326.459,6085463
7/09/2004,1321.208,6308507
8/09/2004,1322.84,8600496
9/09/2004,1307.468,8667538
10/09/2004,1281.583,6512138
13/09/2004,1285.319,7293314
14/09/2004,1266.232,13197996
15/09/2004,1303.288,30964442
16/09/2004,1364.25,24053604
17/09/2004,1373.499,33018704
20/09/2004,1423.972,44940848
21/09/2004,1466.203,38403424
22/09/2004,1444.254,32238924
23/09/2004,1417.391,23744934
24/09/2004,1475.091,43475624
27/09/2004,1452.508,21099196
28/09/2004,1430.221,15027514
29/09/2004,1436.706,14036572
30/09/2004,1418.108,13680023
8/10/2004,1395.669,13813984
11/10/2004,1424.225,23214829
12/10/2004,1410.61,17089837
13/10/2004,1382.356,14284111
14/10/2004,1386.858,17247771
15/10/2004,1328.472,13543168
18/10/2004,1332.521,10119136
19/10/2004,1339.064,13040369
20/10/2004,1337.714,11864561
21/10/2004,1331.22,16436469
22/10/2004,1310.854,17925061
25/10/2004,1337.254,17566033
